yr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
1972,0.082869841,0.008461603,0.008461603,0.008461603,0.008461603,0.001379555,0.001379555,0.001379555,0.001379555,0.001379555,0.001152294,0.001152294,0.001152294,0.001152294,0.001152294,0.002241542,0.002241542,0.002241542,0.002241542,0.002241542,0.003213934,0.003213934,0.003213934,0.003213934,0.003213934,0.003872536,0.003872536,0.003872536,0.003872536,0.003872536,0.004646156,0.004646156,0.004646156,0.004646156,0.004646156,0.006085229,0.006085229,0.006085229,0.006085229,0.006085229,0.00838377,0.00838377,0.00838377,0.00838377,0.00838377,0.011694285,0.011694285,0.011694285,0.011694285,0.011694285,0.015999036,0.015999036,0.015999036,0.015999036,0.015999036,0.02254981,0.02254981,0.02254981,0.02254981,0.02254981,0.033158866,0.033158866,0.033158866,0.033158866,0.033158866,0.046433268,0.046433268,0.046433268,0.046433268,0.046433268,0.062793086,0.062793086,0.062793086,0.062793086,0.062793086,0.081806152,0.081806152,0.081806152,0.081806152,0.081806152,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196
1973,0.082869841,0.008461603,0.008461603,0.008461603,0.008461603,0.001379555,0.001379555,0.001379555,0.001379555,0.001379555,0.001152294,0.001152294,0.001152294,0.001152294,0.001152294,0.002241542,0.002241542,0.002241542,0.002241542,0.002241542,0.003213934,0.003213934,0.003213934,0.003213934,0.003213934,0.003872536,0.003872536,0.003872536,0.003872536,0.003872536,0.004646156,0.004646156,0.004646156,0.004646156,0.004646156,0.006085229,0.006085229,0.006085229,0.006085229,0.006085229,0.00838377,0.00838377,0.00838377,0.00838377,0.00838377,0.011694285,0.011694285,0.011694285,0.011694285,0.011694285,0.015999036,0.015999036,0.015999036,0.015999036,0.015999036,0.02254981,0.02254981,0.02254981,0.02254981,0.02254981,0.033158866,0.033158866,0.033158866,0.033158866,0.033158866,0.046433268,0.046433268,0.046433268,0.046433268,0.046433268,0.062793086,0.062793086,0.062793086,0.062793086,0.062793086,0.081806152,0.081806152,0.081806152,0.081806152,0.081806152,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196
1974,0.082869841,0.008461603,0.008461603,0.008461603,0.008461603,0.001379555,0.001379555,0.001379555,0.001379555,0.001379555,0.001152294,0.001152294,0.001152294,0.001152294,0.001152294,0.002241542,0.002241542,0.002241542,0.002241542,0.002241542,0.003213934,0.003213934,0.003213934,0.003213934,0.003213934,0.003872536,0.003872536,0.003872536,0.003872536,0.003872536,0.004646156,0.004646156,0.004646156,0.004646156,0.004646156,0.006085229,0.006085229,0.006085229,0.006085229,0.006085229,0.00838377,0.00838377,0.00838377,0.00838377,0.00838377,0.011694285,0.011694285,0.011694285,0.011694285,0.011694285,0.015999036,0.015999036,0.015999036,0.015999036,0.015999036,0.02254981,0.02254981,0.02254981,0.02254981,0.02254981,0.033158866,0.033158866,0.033158866,0.033158866,0.033158866,0.046433268,0.046433268,0.046433268,0.046433268,0.046433268,0.062793086,0.062793086,0.062793086,0.062793086,0.062793086,0.081806152,0.081806152,0.081806152,0.081806152,0.081806152,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196,0.105419196
1975,0.070576511,0.007284517,0.007284517,0.007284517,0.007284517,0.001573702,0.001573702,0.001573702,0.001573702,0.001573702,0.001306275,0.001306275,0.001306275,0.001306275,0.001306275,0.002241637,0.002241637,0.002241637,0.002241637,0.002241637,0.003211243,0.003211243,0.003211243,0.003211243,0.003211243,0.003868022,0.003868022,0.003868022,0.003868022,0.003868022,0.004645858,0.004645858,0.004645858,0.004645858,0.004645858,0.006078253,0.006078253,0.006078253,0.006078253,0.006078253,0.008361835,0.008361835,0.008361835,0.008361835,0.008361835,0.011689008,0.011689008,0.011689008,0.011689008,0.011689008,0.01709948,0.01709948,0.01709948,0.01709948,0.01709948,0.023714036,0.023714036,0.023714036,0.023714036,0.023714036,0.034530768,0.034530768,0.034530768,0.034530768,0.034530768,0.04791214,0.04791214,0.04791214,0.04791214,0.04791214,0.064244932,0.064244932,0.064244932,0.064244932,0.064244932,0.082967518,0.082967518,0.082967518,0.082967518,0.082967518,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978
1976,0.070576511,0.007284517,0.007284517,0.007284517,0.007284517,0.001573702,0.001573702,0.001573702,0.001573702,0.001573702,0.001306275,0.001306275,0.001306275,0.001306275,0.001306275,0.002241637,0.002241637,0.002241637,0.002241637,0.002241637,0.003211243,0.003211243,0.003211243,0.003211243,0.003211243,0.003868022,0.003868022,0.003868022,0.003868022,0.003868022,0.004645858,0.004645858,0.004645858,0.004645858,0.004645858,0.006078253,0.006078253,0.006078253,0.006078253,0.006078253,0.008361835,0.008361835,0.008361835,0.008361835,0.008361835,0.011689008,0.011689008,0.011689008,0.011689008,0.011689008,0.01709948,0.01709948,0.01709948,0.01709948,0.01709948,0.023714036,0.023714036,0.023714036,0.023714036,0.023714036,0.034530768,0.034530768,0.034530768,0.034530768,0.034530768,0.04791214,0.04791214,0.04791214,0.04791214,0.04791214,0.064244932,0.064244932,0.064244932,0.064244932,0.064244932,0.082967518,0.082967518,0.082967518,0.082967518,0.082967518,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978
1977,0.070576511,0.007284517,0.007284517,0.007284517,0.007284517,0.001573702,0.001573702,0.001573702,0.001573702,0.001573702,0.001306275,0.001306275,0.001306275,0.001306275,0.001306275,0.002241637,0.002241637,0.002241637,0.002241637,0.002241637,0.003211243,0.003211243,0.003211243,0.003211243,0.003211243,0.003868022,0.003868022,0.003868022,0.003868022,0.003868022,0.004645858,0.004645858,0.004645858,0.004645858,0.004645858,0.006078253,0.006078253,0.006078253,0.006078253,0.006078253,0.008361835,0.008361835,0.008361835,0.008361835,0.008361835,0.011689008,0.011689008,0.011689008,0.011689008,0.011689008,0.01709948,0.01709948,0.01709948,0.01709948,0.01709948,0.023714036,0.023714036,0.023714036,0.023714036,0.023714036,0.034530768,0.034530768,0.034530768,0.034530768,0.034530768,0.04791214,0.04791214,0.04791214,0.04791214,0.04791214,0.064244932,0.064244932,0.064244932,0.064244932,0.064244932,0.082967518,0.082967518,0.082967518,0.082967518,0.082967518,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978
1978,0.070576511,0.007284517,0.007284517,0.007284517,0.007284517,0.001573702,0.001573702,0.001573702,0.001573702,0.001573702,0.001306275,0.001306275,0.001306275,0.001306275,0.001306275,0.002241637,0.002241637,0.002241637,0.002241637,0.002241637,0.003211243,0.003211243,0.003211243,0.003211243,0.003211243,0.003868022,0.003868022,0.003868022,0.003868022,0.003868022,0.004645858,0.004645858,0.004645858,0.004645858,0.004645858,0.006078253,0.006078253,0.006078253,0.006078253,0.006078253,0.008361835,0.008361835,0.008361835,0.008361835,0.008361835,0.011689008,0.011689008,0.011689008,0.011689008,0.011689008,0.01709948,0.01709948,0.01709948,0.01709948,0.01709948,0.023714036,0.023714036,0.023714036,0.023714036,0.023714036,0.034530768,0.034530768,0.034530768,0.034530768,0.034530768,0.04791214,0.04791214,0.04791214,0.04791214,0.04791214,0.064244932,0.064244932,0.064244932,0.064244932,0.064244932,0.082967518,0.082967518,0.082967518,0.082967518,0.082967518,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978
1979,0.070576511,0.007284517,0.007284517,0.007284517,0.007284517,0.001573702,0.001573702,0.001573702,0.001573702,0.001573702,0.001306275,0.001306275,0.001306275,0.001306275,0.001306275,0.002241637,0.002241637,0.002241637,0.002241637,0.002241637,0.003211243,0.003211243,0.003211243,0.003211243,0.003211243,0.003868022,0.003868022,0.003868022,0.003868022,0.003868022,0.004645858,0.004645858,0.004645858,0.004645858,0.004645858,0.006078253,0.006078253,0.006078253,0.006078253,0.006078253,0.008361835,0.008361835,0.008361835,0.008361835,0.008361835,0.011689008,0.011689008,0.011689008,0.011689008,0.011689008,0.01709948,0.01709948,0.01709948,0.01709948,0.01709948,0.023714036,0.023714036,0.023714036,0.023714036,0.023714036,0.034530768,0.034530768,0.034530768,0.034530768,0.034530768,0.04791214,0.04791214,0.04791214,0.04791214,0.04791214,0.064244932,0.064244932,0.064244932,0.064244932,0.064244932,0.082967518,0.082967518,0.082967518,0.082967518,0.082967518,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978,0.106372978
1980,0.060679138,0.005652679,0.005652679,0.005652679,0.005652679,0.001573574,0.001573574,0.001573574,0.001573574,0.001573574,0.001306815,0.001306815,0.001306815,0.001306815,0.001306815,0.002241846,0.002241846,0.002241846,0.002241846,0.002241846,0.003211151,0.003211151,0.003211151,0.003211151,0.003211151,0.003864749,0.003864749,0.003864749,0.003864749,0.003864749,0.004638902,0.004638902,0.004638902,0.004638902,0.004638902,0.006076265,0.006076265,0.006076265,0.006076265,0.006076265,0.008347794,0.008347794,0.008347794,0.008347794,0.008347794,0.011655888,0.011655888,0.011655888,0.011655888,0.011655888,0.017079754,0.017079754,0.017079754,0.017079754,0.017079754,0.023694438,0.023694438,0.023694438,0.023694438,0.023694438,0.03440118,0.03440118,0.03440118,0.03440118,0.03440118,0.047733788,0.047733788,0.047733788,0.047733788,0.047733788,0.063946962,0.063946962,0.063946962,0.063946962,0.063946962,0.082576832,0.082576832,0.082576832,0.082576832,0.082576832,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525
1981,0.060679138,0.005652679,0.005652679,0.005652679,0.005652679,0.001573574,0.001573574,0.001573574,0.001573574,0.001573574,0.001306815,0.001306815,0.001306815,0.001306815,0.001306815,0.002241846,0.002241846,0.002241846,0.002241846,0.002241846,0.003211151,0.003211151,0.003211151,0.003211151,0.003211151,0.003864749,0.003864749,0.003864749,0.003864749,0.003864749,0.004638902,0.004638902,0.004638902,0.004638902,0.004638902,0.006076265,0.006076265,0.006076265,0.006076265,0.006076265,0.008347794,0.008347794,0.008347794,0.008347794,0.008347794,0.011655888,0.011655888,0.011655888,0.011655888,0.011655888,0.017079754,0.017079754,0.017079754,0.017079754,0.017079754,0.023694438,0.023694438,0.023694438,0.023694438,0.023694438,0.03440118,0.03440118,0.03440118,0.03440118,0.03440118,0.047733788,0.047733788,0.047733788,0.047733788,0.047733788,0.063946962,0.063946962,0.063946962,0.063946962,0.063946962,0.082576832,0.082576832,0.082576832,0.082576832,0.082576832,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525
1982,0.060679138,0.005652679,0.005652679,0.005652679,0.005652679,0.001573574,0.001573574,0.001573574,0.001573574,0.001573574,0.001306815,0.001306815,0.001306815,0.001306815,0.001306815,0.002241846,0.002241846,0.002241846,0.002241846,0.002241846,0.003211151,0.003211151,0.003211151,0.003211151,0.003211151,0.003864749,0.003864749,0.003864749,0.003864749,0.003864749,0.004638902,0.004638902,0.004638902,0.004638902,0.004638902,0.006076265,0.006076265,0.006076265,0.006076265,0.006076265,0.008347794,0.008347794,0.008347794,0.008347794,0.008347794,0.011655888,0.011655888,0.011655888,0.011655888,0.011655888,0.017079754,0.017079754,0.017079754,0.017079754,0.017079754,0.023694438,0.023694438,0.023694438,0.023694438,0.023694438,0.03440118,0.03440118,0.03440118,0.03440118,0.03440118,0.047733788,0.047733788,0.047733788,0.047733788,0.047733788,0.063946962,0.063946962,0.063946962,0.063946962,0.063946962,0.082576832,0.082576832,0.082576832,0.082576832,0.082576832,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525
1983,0.060679138,0.005652679,0.005652679,0.005652679,0.005652679,0.001573574,0.001573574,0.001573574,0.001573574,0.001573574,0.001306815,0.001306815,0.001306815,0.001306815,0.001306815,0.002241846,0.002241846,0.002241846,0.002241846,0.002241846,0.003211151,0.003211151,0.003211151,0.003211151,0.003211151,0.003864749,0.003864749,0.003864749,0.003864749,0.003864749,0.004638902,0.004638902,0.004638902,0.004638902,0.004638902,0.006076265,0.006076265,0.006076265,0.006076265,0.006076265,0.008347794,0.008347794,0.008347794,0.008347794,0.008347794,0.011655888,0.011655888,0.011655888,0.011655888,0.011655888,0.017079754,0.017079754,0.017079754,0.017079754,0.017079754,0.023694438,0.023694438,0.023694438,0.023694438,0.023694438,0.03440118,0.03440118,0.03440118,0.03440118,0.03440118,0.047733788,0.047733788,0.047733788,0.047733788,0.047733788,0.063946962,0.063946962,0.063946962,0.063946962,0.063946962,0.082576832,0.082576832,0.082576832,0.082576832,0.082576832,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525
1984,0.060679138,0.005652679,0.005652679,0.005652679,0.005652679,0.001573574,0.001573574,0.001573574,0.001573574,0.001573574,0.001306815,0.001306815,0.001306815,0.001306815,0.001306815,0.002241846,0.002241846,0.002241846,0.002241846,0.002241846,0.003211151,0.003211151,0.003211151,0.003211151,0.003211151,0.003864749,0.003864749,0.003864749,0.003864749,0.003864749,0.004638902,0.004638902,0.004638902,0.004638902,0.004638902,0.006076265,0.006076265,0.006076265,0.006076265,0.006076265,0.008347794,0.008347794,0.008347794,0.008347794,0.008347794,0.011655888,0.011655888,0.011655888,0.011655888,0.011655888,0.017079754,0.017079754,0.017079754,0.017079754,0.017079754,0.023694438,0.023694438,0.023694438,0.023694438,0.023694438,0.03440118,0.03440118,0.03440118,0.03440118,0.03440118,0.047733788,0.047733788,0.047733788,0.047733788,0.047733788,0.063946962,0.063946962,0.063946962,0.063946962,0.063946962,0.082576832,0.082576832,0.082576832,0.082576832,0.082576832,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525,0.10594525
1985,0.052073618,0.004393803,0.004393803,0.004393803,0.004393803,0.00123264,0.00123264,0.00123264,0.00123264,0.00123264,0.001039527,0.001039527,0.001039527,0.001039527,0.001039527,0.001778519,0.001778519,0.001778519,0.001778519,0.001778519,0.002550586,0.002550586,0.002550586,0.002550586,0.002550586,0.003091358,0.003091358,0.003091358,0.003091358,0.003091358,0.00373353,0.00373353,0.00373353,0.00373353,0.00373353,0.004990405,0.004990405,0.004990405,0.004990405,0.004990405,0.007046527,0.007046527,0.007046527,0.007046527,0.007046527,0.010059474,0.010059474,0.010059474,0.010059474,0.010059474,0.015047283,0.015047283,0.015047283,0.015047283,0.015047283,0.021311502,0.021311502,0.021311502,0.021311502,0.021311502,0.03148798,0.03148798,0.03148798,0.03148798,0.03148798,0.044164624,0.044164624,0.044164624,0.044164624,0.044164624,0.05984295,0.05984295,0.05984295,0.05984295,0.05984295,0.077979792,0.077979792,0.077979792,0.077979792,0.077979792,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359
1986,0.052073618,0.004393803,0.004393803,0.004393803,0.004393803,0.00123264,0.00123264,0.00123264,0.00123264,0.00123264,0.001039527,0.001039527,0.001039527,0.001039527,0.001039527,0.001778519,0.001778519,0.001778519,0.001778519,0.001778519,0.002550586,0.002550586,0.002550586,0.002550586,0.002550586,0.003091358,0.003091358,0.003091358,0.003091358,0.003091358,0.00373353,0.00373353,0.00373353,0.00373353,0.00373353,0.004990405,0.004990405,0.004990405,0.004990405,0.004990405,0.007046527,0.007046527,0.007046527,0.007046527,0.007046527,0.010059474,0.010059474,0.010059474,0.010059474,0.010059474,0.015047283,0.015047283,0.015047283,0.015047283,0.015047283,0.021311502,0.021311502,0.021311502,0.021311502,0.021311502,0.03148798,0.03148798,0.03148798,0.03148798,0.03148798,0.044164624,0.044164624,0.044164624,0.044164624,0.044164624,0.05984295,0.05984295,0.05984295,0.05984295,0.05984295,0.077979792,0.077979792,0.077979792,0.077979792,0.077979792,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359
1987,0.052073618,0.004393803,0.004393803,0.004393803,0.004393803,0.00123264,0.00123264,0.00123264,0.00123264,0.00123264,0.001039527,0.001039527,0.001039527,0.001039527,0.001039527,0.001778519,0.001778519,0.001778519,0.001778519,0.001778519,0.002550586,0.002550586,0.002550586,0.002550586,0.002550586,0.003091358,0.003091358,0.003091358,0.003091358,0.003091358,0.00373353,0.00373353,0.00373353,0.00373353,0.00373353,0.004990405,0.004990405,0.004990405,0.004990405,0.004990405,0.007046527,0.007046527,0.007046527,0.007046527,0.007046527,0.010059474,0.010059474,0.010059474,0.010059474,0.010059474,0.015047283,0.015047283,0.015047283,0.015047283,0.015047283,0.021311502,0.021311502,0.021311502,0.021311502,0.021311502,0.03148798,0.03148798,0.03148798,0.03148798,0.03148798,0.044164624,0.044164624,0.044164624,0.044164624,0.044164624,0.05984295,0.05984295,0.05984295,0.05984295,0.05984295,0.077979792,0.077979792,0.077979792,0.077979792,0.077979792,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359
1988,0.052073618,0.004393803,0.004393803,0.004393803,0.004393803,0.00123264,0.00123264,0.00123264,0.00123264,0.00123264,0.001039527,0.001039527,0.001039527,0.001039527,0.001039527,0.001778519,0.001778519,0.001778519,0.001778519,0.001778519,0.002550586,0.002550586,0.002550586,0.002550586,0.002550586,0.003091358,0.003091358,0.003091358,0.003091358,0.003091358,0.00373353,0.00373353,0.00373353,0.00373353,0.00373353,0.004990405,0.004990405,0.004990405,0.004990405,0.004990405,0.007046527,0.007046527,0.007046527,0.007046527,0.007046527,0.010059474,0.010059474,0.010059474,0.010059474,0.010059474,0.015047283,0.015047283,0.015047283,0.015047283,0.015047283,0.021311502,0.021311502,0.021311502,0.021311502,0.021311502,0.03148798,0.03148798,0.03148798,0.03148798,0.03148798,0.044164624,0.044164624,0.044164624,0.044164624,0.044164624,0.05984295,0.05984295,0.05984295,0.05984295,0.05984295,0.077979792,0.077979792,0.077979792,0.077979792,0.077979792,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359
1989,0.052073618,0.004393803,0.004393803,0.004393803,0.004393803,0.00123264,0.00123264,0.00123264,0.00123264,0.00123264,0.001039527,0.001039527,0.001039527,0.001039527,0.001039527,0.001778519,0.001778519,0.001778519,0.001778519,0.001778519,0.002550586,0.002550586,0.002550586,0.002550586,0.002550586,0.003091358,0.003091358,0.003091358,0.003091358,0.003091358,0.00373353,0.00373353,0.00373353,0.00373353,0.00373353,0.004990405,0.004990405,0.004990405,0.004990405,0.004990405,0.007046527,0.007046527,0.007046527,0.007046527,0.007046527,0.010059474,0.010059474,0.010059474,0.010059474,0.010059474,0.015047283,0.015047283,0.015047283,0.015047283,0.015047283,0.021311502,0.021311502,0.021311502,0.021311502,0.021311502,0.03148798,0.03148798,0.03148798,0.03148798,0.03148798,0.044164624,0.044164624,0.044164624,0.044164624,0.044164624,0.05984295,0.05984295,0.05984295,0.05984295,0.05984295,0.077979792,0.077979792,0.077979792,0.077979792,0.077979792,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359,0.10168359
1990,0.049003511,0.003749876,0.003749876,0.003749876,0.003749876,0.001020637,0.001020637,0.001020637,0.001020637,0.001020637,0.000870848,0.000870848,0.000870848,0.000870848,0.000870848,0.00160303,0.00160303,0.00160303,0.00160303,0.00160303,0.002449401,0.002449401,0.002449401,0.002449401,0.002449401,0.003013502,0.003013502,0.003013502,0.003013502,0.003013502,0.003560357,0.003560357,0.003560357,0.003560357,0.003560357,0.004812435,0.004812435,0.004812435,0.004812435,0.004812435,0.006581514,0.006581514,0.006581514,0.006581514,0.006581514,0.00930538,0.00930538,0.00930538,0.00930538,0.00930538,0.013825488,0.013825488,0.013825488,0.013825488,0.013825488,0.01963952,0.01963952,0.01963952,0.01963952,0.01963952,0.029364172,0.029364172,0.029364172,0.029364172,0.029364172,0.041660902,0.041660902,0.041660902,0.041660902,0.041660902,0.056838166,0.056838166,0.056838166,0.056838166,0.056838166,0.074595502,0.074595502,0.074595502,0.074595502,0.074595502,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958
1991,0.049003511,0.003749876,0.003749876,0.003749876,0.003749876,0.001020637,0.001020637,0.001020637,0.001020637,0.001020637,0.000870848,0.000870848,0.000870848,0.000870848,0.000870848,0.00160303,0.00160303,0.00160303,0.00160303,0.00160303,0.002449401,0.002449401,0.002449401,0.002449401,0.002449401,0.003013502,0.003013502,0.003013502,0.003013502,0.003013502,0.003560357,0.003560357,0.003560357,0.003560357,0.003560357,0.004812435,0.004812435,0.004812435,0.004812435,0.004812435,0.006581514,0.006581514,0.006581514,0.006581514,0.006581514,0.00930538,0.00930538,0.00930538,0.00930538,0.00930538,0.013825488,0.013825488,0.013825488,0.013825488,0.013825488,0.01963952,0.01963952,0.01963952,0.01963952,0.01963952,0.029364172,0.029364172,0.029364172,0.029364172,0.029364172,0.041660902,0.041660902,0.041660902,0.041660902,0.041660902,0.056838166,0.056838166,0.056838166,0.056838166,0.056838166,0.074595502,0.074595502,0.074595502,0.074595502,0.074595502,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958
1992,0.049003511,0.003749876,0.003749876,0.003749876,0.003749876,0.001020637,0.001020637,0.001020637,0.001020637,0.001020637,0.000870848,0.000870848,0.000870848,0.000870848,0.000870848,0.00160303,0.00160303,0.00160303,0.00160303,0.00160303,0.002449401,0.002449401,0.002449401,0.002449401,0.002449401,0.003013502,0.003013502,0.003013502,0.003013502,0.003013502,0.003560357,0.003560357,0.003560357,0.003560357,0.003560357,0.004812435,0.004812435,0.004812435,0.004812435,0.004812435,0.006581514,0.006581514,0.006581514,0.006581514,0.006581514,0.00930538,0.00930538,0.00930538,0.00930538,0.00930538,0.013825488,0.013825488,0.013825488,0.013825488,0.013825488,0.01963952,0.01963952,0.01963952,0.01963952,0.01963952,0.029364172,0.029364172,0.029364172,0.029364172,0.029364172,0.041660902,0.041660902,0.041660902,0.041660902,0.041660902,0.056838166,0.056838166,0.056838166,0.056838166,0.056838166,0.074595502,0.074595502,0.074595502,0.074595502,0.074595502,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958
1993,0.049003511,0.003749876,0.003749876,0.003749876,0.003749876,0.001020637,0.001020637,0.001020637,0.001020637,0.001020637,0.000870848,0.000870848,0.000870848,0.000870848,0.000870848,0.00160303,0.00160303,0.00160303,0.00160303,0.00160303,0.002449401,0.002449401,0.002449401,0.002449401,0.002449401,0.003013502,0.003013502,0.003013502,0.003013502,0.003013502,0.003560357,0.003560357,0.003560357,0.003560357,0.003560357,0.004812435,0.004812435,0.004812435,0.004812435,0.004812435,0.006581514,0.006581514,0.006581514,0.006581514,0.006581514,0.00930538,0.00930538,0.00930538,0.00930538,0.00930538,0.013825488,0.013825488,0.013825488,0.013825488,0.013825488,0.01963952,0.01963952,0.01963952,0.01963952,0.01963952,0.029364172,0.029364172,0.029364172,0.029364172,0.029364172,0.041660902,0.041660902,0.041660902,0.041660902,0.041660902,0.056838166,0.056838166,0.056838166,0.056838166,0.056838166,0.074595502,0.074595502,0.074595502,0.074595502,0.074595502,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958,0.098450958
