yr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
1992,0.081923034,0.009163346,0.009163346,0.009163346,0.009163346,0.002643495,0.002643495,0.002643495,0.002643495,0.002643495,0.001458435,0.001458435,0.001458435,0.001458435,0.001458435,0.002112641,0.002112641,0.002112641,0.002112641,0.002112641,0.002759133,0.002759133,0.002759133,0.002759133,0.002759133,0.002891289,0.002891289,0.002891289,0.002891289,0.002891289,0.003220761,0.003220761,0.003220761,0.003220761,0.003220761,0.003864283,0.003864283,0.003864283,0.003864283,0.003864283,0.005161658,0.005161658,0.005161658,0.005161658,0.005161658,0.007437872,0.007437872,0.007437872,0.007437872,0.007437872,0.011523788,0.011523788,0.011523788,0.011523788,0.011523788,0.017282046,0.017282046,0.017282046,0.017282046,0.017282046,0.027316828,0.027316828,0.027316828,0.027316828,0.027316828,0.039312122,0.039312122,0.039312122,0.039312122,0.039312122,0.055326752,0.055326752,0.055326752,0.055326752,0.055326752,0.074880202,0.074880202,0.074880202,0.074880202,0.074880202,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,1
1993,0.081923034,0.009163346,0.009163346,0.009163346,0.009163346,0.002643495,0.002643495,0.002643495,0.002643495,0.002643495,0.001458435,0.001458435,0.001458435,0.001458435,0.001458435,0.002112641,0.002112641,0.002112641,0.002112641,0.002112641,0.002759133,0.002759133,0.002759133,0.002759133,0.002759133,0.002891289,0.002891289,0.002891289,0.002891289,0.002891289,0.003220761,0.003220761,0.003220761,0.003220761,0.003220761,0.003864283,0.003864283,0.003864283,0.003864283,0.003864283,0.005161658,0.005161658,0.005161658,0.005161658,0.005161658,0.007437872,0.007437872,0.007437872,0.007437872,0.007437872,0.011523788,0.011523788,0.011523788,0.011523788,0.011523788,0.017282046,0.017282046,0.017282046,0.017282046,0.017282046,0.027316828,0.027316828,0.027316828,0.027316828,0.027316828,0.039312122,0.039312122,0.039312122,0.039312122,0.039312122,0.055326752,0.055326752,0.055326752,0.055326752,0.055326752,0.074880202,0.074880202,0.074880202,0.074880202,0.074880202,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,1
1994,0.081923034,0.009163346,0.009163346,0.009163346,0.009163346,0.002643495,0.002643495,0.002643495,0.002643495,0.002643495,0.001458435,0.001458435,0.001458435,0.001458435,0.001458435,0.002112641,0.002112641,0.002112641,0.002112641,0.002112641,0.002759133,0.002759133,0.002759133,0.002759133,0.002759133,0.002891289,0.002891289,0.002891289,0.002891289,0.002891289,0.003220761,0.003220761,0.003220761,0.003220761,0.003220761,0.003864283,0.003864283,0.003864283,0.003864283,0.003864283,0.005161658,0.005161658,0.005161658,0.005161658,0.005161658,0.007437872,0.007437872,0.007437872,0.007437872,0.007437872,0.011523788,0.011523788,0.011523788,0.011523788,0.011523788,0.017282046,0.017282046,0.017282046,0.017282046,0.017282046,0.027316828,0.027316828,0.027316828,0.027316828,0.027316828,0.039312122,0.039312122,0.039312122,0.039312122,0.039312122,0.055326752,0.055326752,0.055326752,0.055326752,0.055326752,0.074880202,0.074880202,0.074880202,0.074880202,0.074880202,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,0.024872518,1
1995,0.071011403,0.007377285,0.007377285,0.007377285,0.007377285,0.002075056,0.002075056,0.002075056,0.002075056,0.002075056,0.001252351,0.001252351,0.001252351,0.001252351,0.001252351,0.001858914,0.001858914,0.001858914,0.001858914,0.001858914,0.002465805,0.002465805,0.002465805,0.002465805,0.002465805,0.002658145,0.002658145,0.002658145,0.002658145,0.002658145,0.002986474,0.002986474,0.002986474,0.002986474,0.002986474,0.003614912,0.003614912,0.003614912,0.003614912,0.003614912,0.004739207,0.004739207,0.004739207,0.004739207,0.004739207,0.00679842,0.00679842,0.00679842,0.00679842,0.00679842,0.0104016,0.0104016,0.0104016,0.0104016,0.0104016,0.015697778,0.015697778,0.015697778,0.015697778,0.015697778,0.024534176,0.024534176,0.024534176,0.024534176,0.024534176,0.0362085,0.0362085,0.0362085,0.0362085,0.0362085,0.05149252,0.05149252,0.05149252,0.05149252,0.05149252,0.070347844,0.070347844,0.070347844,0.070347844,0.070347844,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,1
1996,0.071011403,0.007377285,0.007377285,0.007377285,0.007377285,0.002075056,0.002075056,0.002075056,0.002075056,0.002075056,0.001252351,0.001252351,0.001252351,0.001252351,0.001252351,0.001858914,0.001858914,0.001858914,0.001858914,0.001858914,0.002465805,0.002465805,0.002465805,0.002465805,0.002465805,0.002658145,0.002658145,0.002658145,0.002658145,0.002658145,0.002986474,0.002986474,0.002986474,0.002986474,0.002986474,0.003614912,0.003614912,0.003614912,0.003614912,0.003614912,0.004739207,0.004739207,0.004739207,0.004739207,0.004739207,0.00679842,0.00679842,0.00679842,0.00679842,0.00679842,0.0104016,0.0104016,0.0104016,0.0104016,0.0104016,0.015697778,0.015697778,0.015697778,0.015697778,0.015697778,0.024534176,0.024534176,0.024534176,0.024534176,0.024534176,0.0362085,0.0362085,0.0362085,0.0362085,0.0362085,0.05149252,0.05149252,0.05149252,0.05149252,0.05149252,0.070347844,0.070347844,0.070347844,0.070347844,0.070347844,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,1
1997,0.071011403,0.007377285,0.007377285,0.007377285,0.007377285,0.002075056,0.002075056,0.002075056,0.002075056,0.002075056,0.001252351,0.001252351,0.001252351,0.001252351,0.001252351,0.001858914,0.001858914,0.001858914,0.001858914,0.001858914,0.002465805,0.002465805,0.002465805,0.002465805,0.002465805,0.002658145,0.002658145,0.002658145,0.002658145,0.002658145,0.002986474,0.002986474,0.002986474,0.002986474,0.002986474,0.003614912,0.003614912,0.003614912,0.003614912,0.003614912,0.004739207,0.004739207,0.004739207,0.004739207,0.004739207,0.00679842,0.00679842,0.00679842,0.00679842,0.00679842,0.0104016,0.0104016,0.0104016,0.0104016,0.0104016,0.015697778,0.015697778,0.015697778,0.015697778,0.015697778,0.024534176,0.024534176,0.024534176,0.024534176,0.024534176,0.0362085,0.0362085,0.0362085,0.0362085,0.0362085,0.05149252,0.05149252,0.05149252,0.05149252,0.05149252,0.070347844,0.070347844,0.070347844,0.070347844,0.070347844,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,1
1998,0.071011403,0.007377285,0.007377285,0.007377285,0.007377285,0.002075056,0.002075056,0.002075056,0.002075056,0.002075056,0.001252351,0.001252351,0.001252351,0.001252351,0.001252351,0.001858914,0.001858914,0.001858914,0.001858914,0.001858914,0.002465805,0.002465805,0.002465805,0.002465805,0.002465805,0.002658145,0.002658145,0.002658145,0.002658145,0.002658145,0.002986474,0.002986474,0.002986474,0.002986474,0.002986474,0.003614912,0.003614912,0.003614912,0.003614912,0.003614912,0.004739207,0.004739207,0.004739207,0.004739207,0.004739207,0.00679842,0.00679842,0.00679842,0.00679842,0.00679842,0.0104016,0.0104016,0.0104016,0.0104016,0.0104016,0.015697778,0.015697778,0.015697778,0.015697778,0.015697778,0.024534176,0.024534176,0.024534176,0.024534176,0.024534176,0.0362085,0.0362085,0.0362085,0.0362085,0.0362085,0.05149252,0.05149252,0.05149252,0.05149252,0.05149252,0.070347844,0.070347844,0.070347844,0.070347844,0.070347844,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,1
1999,0.071011403,0.007377285,0.007377285,0.007377285,0.007377285,0.002075056,0.002075056,0.002075056,0.002075056,0.002075056,0.001252351,0.001252351,0.001252351,0.001252351,0.001252351,0.001858914,0.001858914,0.001858914,0.001858914,0.001858914,0.002465805,0.002465805,0.002465805,0.002465805,0.002465805,0.002658145,0.002658145,0.002658145,0.002658145,0.002658145,0.002986474,0.002986474,0.002986474,0.002986474,0.002986474,0.003614912,0.003614912,0.003614912,0.003614912,0.003614912,0.004739207,0.004739207,0.004739207,0.004739207,0.004739207,0.00679842,0.00679842,0.00679842,0.00679842,0.00679842,0.0104016,0.0104016,0.0104016,0.0104016,0.0104016,0.015697778,0.015697778,0.015697778,0.015697778,0.015697778,0.024534176,0.024534176,0.024534176,0.024534176,0.024534176,0.0362085,0.0362085,0.0362085,0.0362085,0.0362085,0.05149252,0.05149252,0.05149252,0.05149252,0.05149252,0.070347844,0.070347844,0.070347844,0.070347844,0.070347844,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,0.023616154,1
2000,0.05993752,0.005611776,0.005611776,0.005611776,0.005611776,0.001663027,0.001663027,0.001663027,0.001663027,0.001663027,0.001094136,0.001094136,0.001094136,0.001094136,0.001094136,0.00168719,0.00168719,0.00168719,0.00168719,0.00168719,0.00226597,0.00226597,0.00226597,0.00226597,0.00226597,0.002492855,0.002492855,0.002492855,0.002492855,0.002492855,0.002843259,0.002843259,0.002843259,0.002843259,0.002843259,0.003519065,0.003519065,0.003519065,0.003519065,0.003519065,0.004522239,0.004522239,0.004522239,0.004522239,0.004522239,0.006440751,0.006440751,0.006440751,0.006440751,0.006440751,0.009627714,0.009627714,0.009627714,0.009627714,0.009627714,0.014628172,0.014628172,0.014628172,0.014628172,0.014628172,0.022818284,0.022818284,0.022818284,0.022818284,0.022818284,0.034436286,0.034436286,0.034436286,0.034436286,0.034436286,0.049668734,0.049668734,0.049668734,0.049668734,0.049668734,0.068322856,0.068322856,0.068322856,0.068322856,0.068322856,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,1
2001,0.05993752,0.005611776,0.005611776,0.005611776,0.005611776,0.001663027,0.001663027,0.001663027,0.001663027,0.001663027,0.001094136,0.001094136,0.001094136,0.001094136,0.001094136,0.00168719,0.00168719,0.00168719,0.00168719,0.00168719,0.00226597,0.00226597,0.00226597,0.00226597,0.00226597,0.002492855,0.002492855,0.002492855,0.002492855,0.002492855,0.002843259,0.002843259,0.002843259,0.002843259,0.002843259,0.003519065,0.003519065,0.003519065,0.003519065,0.003519065,0.004522239,0.004522239,0.004522239,0.004522239,0.004522239,0.006440751,0.006440751,0.006440751,0.006440751,0.006440751,0.009627714,0.009627714,0.009627714,0.009627714,0.009627714,0.014628172,0.014628172,0.014628172,0.014628172,0.014628172,0.022818284,0.022818284,0.022818284,0.022818284,0.022818284,0.034436286,0.034436286,0.034436286,0.034436286,0.034436286,0.049668734,0.049668734,0.049668734,0.049668734,0.049668734,0.068322856,0.068322856,0.068322856,0.068322856,0.068322856,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,1
2002,0.05993752,0.005611776,0.005611776,0.005611776,0.005611776,0.001663027,0.001663027,0.001663027,0.001663027,0.001663027,0.001094136,0.001094136,0.001094136,0.001094136,0.001094136,0.00168719,0.00168719,0.00168719,0.00168719,0.00168719,0.00226597,0.00226597,0.00226597,0.00226597,0.00226597,0.002492855,0.002492855,0.002492855,0.002492855,0.002492855,0.002843259,0.002843259,0.002843259,0.002843259,0.002843259,0.003519065,0.003519065,0.003519065,0.003519065,0.003519065,0.004522239,0.004522239,0.004522239,0.004522239,0.004522239,0.006440751,0.006440751,0.006440751,0.006440751,0.006440751,0.009627714,0.009627714,0.009627714,0.009627714,0.009627714,0.014628172,0.014628172,0.014628172,0.014628172,0.014628172,0.022818284,0.022818284,0.022818284,0.022818284,0.022818284,0.034436286,0.034436286,0.034436286,0.034436286,0.034436286,0.049668734,0.049668734,0.049668734,0.049668734,0.049668734,0.068322856,0.068322856,0.068322856,0.068322856,0.068322856,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,1
2003,0.05993752,0.005611776,0.005611776,0.005611776,0.005611776,0.001663027,0.001663027,0.001663027,0.001663027,0.001663027,0.001094136,0.001094136,0.001094136,0.001094136,0.001094136,0.00168719,0.00168719,0.00168719,0.00168719,0.00168719,0.00226597,0.00226597,0.00226597,0.00226597,0.00226597,0.002492855,0.002492855,0.002492855,0.002492855,0.002492855,0.002843259,0.002843259,0.002843259,0.002843259,0.002843259,0.003519065,0.003519065,0.003519065,0.003519065,0.003519065,0.004522239,0.004522239,0.004522239,0.004522239,0.004522239,0.006440751,0.006440751,0.006440751,0.006440751,0.006440751,0.009627714,0.009627714,0.009627714,0.009627714,0.009627714,0.014628172,0.014628172,0.014628172,0.014628172,0.014628172,0.022818284,0.022818284,0.022818284,0.022818284,0.022818284,0.034436286,0.034436286,0.034436286,0.034436286,0.034436286,0.049668734,0.049668734,0.049668734,0.049668734,0.049668734,0.068322856,0.068322856,0.068322856,0.068322856,0.068322856,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,1
2004,0.05993752,0.005611776,0.005611776,0.005611776,0.005611776,0.001663027,0.001663027,0.001663027,0.001663027,0.001663027,0.001094136,0.001094136,0.001094136,0.001094136,0.001094136,0.00168719,0.00168719,0.00168719,0.00168719,0.00168719,0.00226597,0.00226597,0.00226597,0.00226597,0.00226597,0.002492855,0.002492855,0.002492855,0.002492855,0.002492855,0.002843259,0.002843259,0.002843259,0.002843259,0.002843259,0.003519065,0.003519065,0.003519065,0.003519065,0.003519065,0.004522239,0.004522239,0.004522239,0.004522239,0.004522239,0.006440751,0.006440751,0.006440751,0.006440751,0.006440751,0.009627714,0.009627714,0.009627714,0.009627714,0.009627714,0.014628172,0.014628172,0.014628172,0.014628172,0.014628172,0.022818284,0.022818284,0.022818284,0.022818284,0.022818284,0.034436286,0.034436286,0.034436286,0.034436286,0.034436286,0.049668734,0.049668734,0.049668734,0.049668734,0.049668734,0.068322856,0.068322856,0.068322856,0.068322856,0.068322856,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,0.023126923,1
2005,0.049842033,0.004061655,0.004061655,0.004061655,0.004061655,0.001299131,0.001299131,0.001299131,0.001299131,0.001299131,0.000913005,0.000913005,0.000913005,0.000913005,0.000913005,0.00147323,0.00147323,0.00147323,0.00147323,0.00147323,0.002030761,0.002030761,0.002030761,0.002030761,0.002030761,0.002242839,0.002242839,0.002242839,0.002242839,0.002242839,0.002612773,0.002612773,0.002612773,0.002612773,0.002612773,0.003339562,0.003339562,0.003339562,0.003339562,0.003339562,0.004272582,0.004272582,0.004272582,0.004272582,0.004272582,0.006064457,0.006064457,0.006064457,0.006064457,0.006064457,0.008848231,0.008848231,0.008848231,0.008848231,0.008848231,0.013468507,0.013468507,0.013468507,0.013468507,0.013468507,0.021180398,0.021180398,0.021180398,0.021180398,0.021180398,0.032547304,0.032547304,0.032547304,0.032547304,0.032547304,0.047598356,0.047598356,0.047598356,0.047598356,0.047598356,0.065831316,0.065831316,0.065831316,0.065831316,0.065831316,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,1
2006,0.049842033,0.004061655,0.004061655,0.004061655,0.004061655,0.001299131,0.001299131,0.001299131,0.001299131,0.001299131,0.000913005,0.000913005,0.000913005,0.000913005,0.000913005,0.00147323,0.00147323,0.00147323,0.00147323,0.00147323,0.002030761,0.002030761,0.002030761,0.002030761,0.002030761,0.002242839,0.002242839,0.002242839,0.002242839,0.002242839,0.002612773,0.002612773,0.002612773,0.002612773,0.002612773,0.003339562,0.003339562,0.003339562,0.003339562,0.003339562,0.004272582,0.004272582,0.004272582,0.004272582,0.004272582,0.006064457,0.006064457,0.006064457,0.006064457,0.006064457,0.008848231,0.008848231,0.008848231,0.008848231,0.008848231,0.013468507,0.013468507,0.013468507,0.013468507,0.013468507,0.021180398,0.021180398,0.021180398,0.021180398,0.021180398,0.032547304,0.032547304,0.032547304,0.032547304,0.032547304,0.047598356,0.047598356,0.047598356,0.047598356,0.047598356,0.065831316,0.065831316,0.065831316,0.065831316,0.065831316,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,1
2007,0.049842033,0.004061655,0.004061655,0.004061655,0.004061655,0.001299131,0.001299131,0.001299131,0.001299131,0.001299131,0.000913005,0.000913005,0.000913005,0.000913005,0.000913005,0.00147323,0.00147323,0.00147323,0.00147323,0.00147323,0.002030761,0.002030761,0.002030761,0.002030761,0.002030761,0.002242839,0.002242839,0.002242839,0.002242839,0.002242839,0.002612773,0.002612773,0.002612773,0.002612773,0.002612773,0.003339562,0.003339562,0.003339562,0.003339562,0.003339562,0.004272582,0.004272582,0.004272582,0.004272582,0.004272582,0.006064457,0.006064457,0.006064457,0.006064457,0.006064457,0.008848231,0.008848231,0.008848231,0.008848231,0.008848231,0.013468507,0.013468507,0.013468507,0.013468507,0.013468507,0.021180398,0.021180398,0.021180398,0.021180398,0.021180398,0.032547304,0.032547304,0.032547304,0.032547304,0.032547304,0.047598356,0.047598356,0.047598356,0.047598356,0.047598356,0.065831316,0.065831316,0.065831316,0.065831316,0.065831316,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,1
2008,0.049842033,0.004061655,0.004061655,0.004061655,0.004061655,0.001299131,0.001299131,0.001299131,0.001299131,0.001299131,0.000913005,0.000913005,0.000913005,0.000913005,0.000913005,0.00147323,0.00147323,0.00147323,0.00147323,0.00147323,0.002030761,0.002030761,0.002030761,0.002030761,0.002030761,0.002242839,0.002242839,0.002242839,0.002242839,0.002242839,0.002612773,0.002612773,0.002612773,0.002612773,0.002612773,0.003339562,0.003339562,0.003339562,0.003339562,0.003339562,0.004272582,0.004272582,0.004272582,0.004272582,0.004272582,0.006064457,0.006064457,0.006064457,0.006064457,0.006064457,0.008848231,0.008848231,0.008848231,0.008848231,0.008848231,0.013468507,0.013468507,0.013468507,0.013468507,0.013468507,0.021180398,0.021180398,0.021180398,0.021180398,0.021180398,0.032547304,0.032547304,0.032547304,0.032547304,0.032547304,0.047598356,0.047598356,0.047598356,0.047598356,0.047598356,0.065831316,0.065831316,0.065831316,0.065831316,0.065831316,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,1
2009,0.049842033,0.004061655,0.004061655,0.004061655,0.004061655,0.001299131,0.001299131,0.001299131,0.001299131,0.001299131,0.000913005,0.000913005,0.000913005,0.000913005,0.000913005,0.00147323,0.00147323,0.00147323,0.00147323,0.00147323,0.002030761,0.002030761,0.002030761,0.002030761,0.002030761,0.002242839,0.002242839,0.002242839,0.002242839,0.002242839,0.002612773,0.002612773,0.002612773,0.002612773,0.002612773,0.003339562,0.003339562,0.003339562,0.003339562,0.003339562,0.004272582,0.004272582,0.004272582,0.004272582,0.004272582,0.006064457,0.006064457,0.006064457,0.006064457,0.006064457,0.008848231,0.008848231,0.008848231,0.008848231,0.008848231,0.013468507,0.013468507,0.013468507,0.013468507,0.013468507,0.021180398,0.021180398,0.021180398,0.021180398,0.021180398,0.032547304,0.032547304,0.032547304,0.032547304,0.032547304,0.047598356,0.047598356,0.047598356,0.047598356,0.047598356,0.065831316,0.065831316,0.065831316,0.065831316,0.065831316,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,0.022484095,1
2010,0.041276974,0.002916956,0.002916956,0.002916956,0.002916956,0.000986667,0.000986667,0.000986667,0.000986667,0.000986667,0.000726923,0.000726923,0.000726923,0.000726923,0.000726923,0.001232465,0.001232465,0.001232465,0.001232465,0.001232465,0.001776727,0.001776727,0.001776727,0.001776727,0.001776727,0.001966457,0.001966457,0.001966457,0.001966457,0.001966457,0.002336973,0.002336973,0.002336973,0.002336973,0.002336973,0.00311249,0.00311249,0.00311249,0.00311249,0.00311249,0.004009978,0.004009978,0.004009978,0.004009978,0.004009978,0.005714773,0.005714773,0.005714773,0.005714773,0.005714773,0.008129211,0.008129211,0.008129211,0.008129211,0.008129211,0.012392567,0.012392567,0.012392567,0.012392567,0.012392567,0.019476338,0.019476338,0.019476338,0.019476338,0.019476338,0.030493276,0.030493276,0.030493276,0.030493276,0.030493276,0.04504166,0.04504166,0.04504166,0.04504166,0.04504166,0.062571314,0.062571314,0.062571314,0.062571314,0.062571314,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,1
2011,0.041276974,0.002916956,0.002916956,0.002916956,0.002916956,0.000986667,0.000986667,0.000986667,0.000986667,0.000986667,0.000726923,0.000726923,0.000726923,0.000726923,0.000726923,0.001232465,0.001232465,0.001232465,0.001232465,0.001232465,0.001776727,0.001776727,0.001776727,0.001776727,0.001776727,0.001966457,0.001966457,0.001966457,0.001966457,0.001966457,0.002336973,0.002336973,0.002336973,0.002336973,0.002336973,0.00311249,0.00311249,0.00311249,0.00311249,0.00311249,0.004009978,0.004009978,0.004009978,0.004009978,0.004009978,0.005714773,0.005714773,0.005714773,0.005714773,0.005714773,0.008129211,0.008129211,0.008129211,0.008129211,0.008129211,0.012392567,0.012392567,0.012392567,0.012392567,0.012392567,0.019476338,0.019476338,0.019476338,0.019476338,0.019476338,0.030493276,0.030493276,0.030493276,0.030493276,0.030493276,0.04504166,0.04504166,0.04504166,0.04504166,0.04504166,0.062571314,0.062571314,0.062571314,0.062571314,0.062571314,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,1
2012,0.041276974,0.002916956,0.002916956,0.002916956,0.002916956,0.000986667,0.000986667,0.000986667,0.000986667,0.000986667,0.000726923,0.000726923,0.000726923,0.000726923,0.000726923,0.001232465,0.001232465,0.001232465,0.001232465,0.001232465,0.001776727,0.001776727,0.001776727,0.001776727,0.001776727,0.001966457,0.001966457,0.001966457,0.001966457,0.001966457,0.002336973,0.002336973,0.002336973,0.002336973,0.002336973,0.00311249,0.00311249,0.00311249,0.00311249,0.00311249,0.004009978,0.004009978,0.004009978,0.004009978,0.004009978,0.005714773,0.005714773,0.005714773,0.005714773,0.005714773,0.008129211,0.008129211,0.008129211,0.008129211,0.008129211,0.012392567,0.012392567,0.012392567,0.012392567,0.012392567,0.019476338,0.019476338,0.019476338,0.019476338,0.019476338,0.030493276,0.030493276,0.030493276,0.030493276,0.030493276,0.04504166,0.04504166,0.04504166,0.04504166,0.04504166,0.062571314,0.062571314,0.062571314,0.062571314,0.062571314,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,1
2013,0.041276974,0.002916956,0.002916956,0.002916956,0.002916956,0.000986667,0.000986667,0.000986667,0.000986667,0.000986667,0.000726923,0.000726923,0.000726923,0.000726923,0.000726923,0.001232465,0.001232465,0.001232465,0.001232465,0.001232465,0.001776727,0.001776727,0.001776727,0.001776727,0.001776727,0.001966457,0.001966457,0.001966457,0.001966457,0.001966457,0.002336973,0.002336973,0.002336973,0.002336973,0.002336973,0.00311249,0.00311249,0.00311249,0.00311249,0.00311249,0.004009978,0.004009978,0.004009978,0.004009978,0.004009978,0.005714773,0.005714773,0.005714773,0.005714773,0.005714773,0.008129211,0.008129211,0.008129211,0.008129211,0.008129211,0.012392567,0.012392567,0.012392567,0.012392567,0.012392567,0.019476338,0.019476338,0.019476338,0.019476338,0.019476338,0.030493276,0.030493276,0.030493276,0.030493276,0.030493276,0.04504166,0.04504166,0.04504166,0.04504166,0.04504166,0.062571314,0.062571314,0.062571314,0.062571314,0.062571314,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,0.021081497,1
